"","date","time","size","r_version","r_arch","r_os","package","version","country","ip_id","received"
"710","2019-10-23","05:11:30",1867456,NA,NA,NA,"viridis","0.5.1","IN",69210,1574226690.89124
"711","2019-10-23","05:11:30",188045,"3.6.1","x86_64","mingw32","gtools","3.8.1","HK",66631,1574226690.89124
"712","2019-10-23","05:11:30",188057,NA,NA,NA,"gtools","3.8.1","NL",6391,1574226690.89124
"713","2019-10-23","05:11:30",19456,NA,NA,NA,"xlutils3","0.1.0",NA,5,1574226690.89124
"714","2019-10-23","05:11:30",1966211,"3.5.1","x86_64","mingw32","fitdistrplus","1.0-14","TW",66513,1574226690.89124
"715","2019-10-23","05:11:30",1971260,"3.4.4","x86_64","linux-gnu","fitdistrplus","1.0-14","US",52644,1574226690.89124
"716","2019-10-23","05:11:30",201043,NA,NA,NA,"magrittr","1.5","US",74,1574226690.89124
"717","2019-10-23","05:11:30",201045,NA,NA,NA,"magrittr","1.5","US",218,1574226690.89124
"718","2019-10-23","05:11:30",2172051,NA,NA,NA,"maptools","0.9-8","KR",2113,1574226690.89124
"719","2019-10-23","05:11:30",22411,NA,NA,NA,"tidyselect","0.2.5","NL",6391,1574226690.89124
"720","2019-10-23","05:11:30",236408,NA,NA,NA,"testthat","2.2.1",NA,5,1574226690.89124
"721","2019-10-23","05:11:30",242683,"3.6.1","x86_64","mingw32","statnet.common","4.3.0","IN",1807,1574226690.89124
"722","2019-10-23","05:11:30",257210,NA,NA,NA,"rsconnect","0.8.15","US",218,1574226690.89124
"723","2019-10-23","05:11:30",257210,NA,NA,NA,"rsconnect","0.8.15","US",74,1574226690.89124
"724","2019-10-23","05:11:30",260407,NA,NA,NA,"Xmisc","0.2.1",NA,5,1574226690.89124
"725","2019-10-23","05:11:30",26087,NA,NA,NA,"brglm","0.6.2","NL",6391,1574226690.89124
"726","2019-10-23","05:11:30",263775,NA,NA,NA,"pbkrtest","0.4-7","KR",2113,1574226690.89124
"727","2019-10-23","05:11:30",299144,NA,NA,NA,"agriTutorial","0.1.5","CN",1718,1574226690.89124
"728","2019-10-23","05:11:30",315215,"3.6.1","i386","mingw32","gtools","3.8.1","AU",62806,1574226690.89124
"729","2019-10-23","05:11:30",3255704,"3.6.1","x86_64","mingw32","dplyr","0.8.3","KR",69099,1574226690.89124
"730","2019-10-23","05:11:30",327681,NA,NA,NA,"gtools","3.8.1","IN",69210,1574226690.89124
"731","2019-10-23","05:11:30",381534,NA,NA,NA,"purrr","0.3.3","NL",6391,1574226690.89124
"732","2019-10-23","05:11:30",3959709,"3.6.1","x86_64","mingw32","ggplot2","3.2.1","US",69095,1574226690.89124
"733","2019-10-23","05:11:30",400890,"3.1.1","x86_64","mingw32","phenopix","2.3.1","HK",66631,1574226690.89124
"734","2019-10-23","05:11:30",420517,NA,NA,NA,"foreach","1.4.7","IN",69210,1574226690.89124
"735","2019-10-23","05:11:30",450391,NA,NA,NA,"lubridate","1.7.4","NL",6391,1574226690.89124
"736","2019-10-23","05:11:30",4610622,NA,NA,NA,"XML","3.98-1.20",NA,5,1574226690.89124
"737","2019-10-23","05:11:30",47962,NA,NA,NA,"aws.s3","0.3.12","US",74,1574226690.89124
"738","2019-10-23","05:11:30",47963,NA,NA,NA,"aws.s3","0.3.12","US",218,1574226690.89124
"739","2019-10-23","05:11:30",4944900,NA,NA,NA,"data.table","1.12.6","US",26742,1574226690.89124
"740","2019-10-23","05:11:30",4944903,NA,NA,NA,"data.table","1.12.6","US",26749,1574226690.89124
"741","2019-10-23","05:11:30",4944904,NA,NA,NA,"data.table","1.12.6","US",26739,1574226690.89124
"742","2019-10-23","05:11:30",4944914,NA,NA,NA,"data.table","1.12.6","US",7459,1574226690.89124
"743","2019-10-23","05:11:30",505989,NA,NA,NA,"rio","0.5.16","KR",2113,1574226690.89124
"744","2019-10-23","05:11:30",5899,NA,NA,NA,"aws.ec2metadata","0.2.0","US",74,1574226690.89124
"745","2019-10-23","05:11:30",5900,NA,NA,NA,"aws.ec2metadata","0.2.0","US",218,1574226690.89124
"746","2019-10-23","05:11:30",627954,"3.6.1","x86_64","mingw32","reshape2","1.4.3",NA,5,1574226690.89124
"747","2019-10-23","05:11:30",64381,NA,NA,NA,"abind","1.4-5","KR",2113,1574226690.89124
"748","2019-10-23","05:11:30",65299,NA,NA,NA,"askpass","1.1","IN",69210,1574226690.89124
"749","2019-10-23","05:11:30",665204,"3.5.1","x86_64","mingw32","ModelMetrics","1.2.2","KR",1932,1574226690.89124
"750","2019-10-23","05:11:30",680647,"3.5.2","x86_64","linux-gnu","raster","3.0-7","HK",66631,1574226690.89124
"751","2019-10-23","05:11:30",698174,"3.4.4","x86_64","linux-gnu","fontBitstreamVera","0.1.1","US",52644,1574226690.89124
"752","2019-10-23","05:11:30",76594,NA,NA,NA,"MultiJoin","0.1.1","US",1944,1574226690.89124
"753","2019-10-23","05:11:30",811768,NA,NA,NA,"tidyr","1.0.0","NL",6391,1574226690.89124
"754","2019-10-23","05:11:30",830950,NA,NA,NA,"DT","0.9","US",1452,1574226690.89124
"755","2019-10-23","05:11:30",932434,"3.6.0","x86_64","mingw32","hexbin","1.27.3","KR",69099,1574226690.89124
"756","2019-10-23","05:11:30",983691,NA,NA,NA,"fs","1.3.1","CA",7535,1574226690.89124
"757","2019-10-23","05:11:31",108413,NA,NA,NA,"ROCR","1.0-7","NL",6391,1574226691.90198
"758","2019-10-23","05:11:31",1132849,"3.6.1","x86_64","mingw32","ggrepel","0.8.1","US",69095,1574226691.90198
"759","2019-10-23","05:11:31",1215315,NA,NA,NA,"git2r","0.26.1","US",1452,1574226691.90198
"760","2019-10-23","05:11:31",1220441,"3.4.4","x86_64","linux-gnu","gdata","2.18.0","AU",62806,1574226691.90198
"761","2019-10-23","05:11:31",126263,NA,NA,NA,"prodlim","2018.04.18","NL",6391,1574226691.90198
"762","2019-10-23","05:11:31",1265025,NA,NA,NA,"gdata","2.18.0","IN",69210,1574226691.90198
"763","2019-10-23","05:11:31",1370742,"3.6.1","x86_64","mingw32","tm","0.7-6","KR",7580,1574226691.90198
"764","2019-10-23","05:11:31",146498,NA,NA,NA,"PredictABEL","1.2-2","US",128,1574226691.90198
"765","2019-10-23","05:11:31",1553570,"3.3.2","x86_64","linux-gnu","recipes","0.1.7","KR",1932,1574226691.90198
"766","2019-10-23","05:11:31",1555986,"3.6.1","x86_64","mingw32","vcd","1.4-4","KR",69099,1574226691.90198
"767","2019-10-23","05:11:31",161039,NA,NA,NA,"mvtnorm","1.0-11","NL",6391,1574226691.90198
"768","2019-10-23","05:11:31",164144,NA,NA,NA,"hgutils","0.2.7","US",44,1574226691.90198
"769","2019-10-23","05:11:31",1734444,NA,NA,NA,"questionr","0.7.0","NL",6391,1574226691.90198
"770","2019-10-23","05:11:31",181469,"3.6.1","x86_64","mingw32","Formula","1.2-3","IN",7419,1574226691.90198
"771","2019-10-23","05:11:31",19008817,"3.6.1","x86_64","mingw32","BH","1.69.0-1","KR",7580,1574226691.90198
"772","2019-10-23","05:11:31",201045,NA,NA,NA,"magrittr","1.5","US",18,1574226691.90198
"773","2019-10-23","05:11:31",204416,NA,NA,NA,"yaml","2.2.0","IN",69210,1574226691.90198
"774","2019-10-23","05:11:31",215931,"3.5.1","x86_64","mingw32","utf8","1.1.4","AU",69183,1574226691.90198
"775","2019-10-23","05:11:31",257210,NA,NA,NA,"rsconnect","0.8.15","US",18,1574226691.90198
"776","2019-10-23","05:11:31",331557,NA,NA,NA,"caTools","1.17.1.2","IN",69210,1574226691.90198
"777","2019-10-23","05:11:31",338539,"3.6.1","x86_64","mingw32","scatterplot3d","0.3-41","KR",69099,1574226691.90198
"778","2019-10-23","05:11:31",3503775,NA,NA,NA,"xml2","1.2.2",NA,5,1574226691.90198
"779","2019-10-23","05:11:31",3611706,NA,NA,NA,"rmarkdown","1.16","CA",7535,1574226691.90198
"780","2019-10-23","05:11:31",4124697,NA,NA,NA,"lme4","1.1-21","NL",6391,1574226691.90198
"781","2019-10-23","05:11:31",42656,NA,NA,NA,"XML2R","0.0.6",NA,5,1574226691.90198
"782","2019-10-23","05:11:31",4530627,"3.4.4","x86_64","linux-gnu","fontLiberation","0.1.0","US",52644,1574226691.90198
"783","2019-10-23","05:11:31",47963,NA,NA,NA,"aws.s3","0.3.12","US",18,1574226691.90198
"784","2019-10-23","05:11:31",489006,NA,NA,NA,"selectr","0.4-1","CA",7535,1574226691.90198
"785","2019-10-23","05:11:31",55827,"3.4.4","x86_64","linux-gnu","assertthat","0.2.1","AU",69183,1574226691.90198
"786","2019-10-23","05:11:31",5899,NA,NA,NA,"aws.ec2metadata","0.2.0","US",18,1574226691.90198
"787","2019-10-23","05:11:31",81579,NA,NA,NA,"markdown","1.1","NL",6391,1574226691.90198
"788","2019-10-23","05:11:31",830957,NA,NA,NA,"DT","0.9","US",1990,1574226691.90198
"789","2019-10-23","05:11:31",83846,NA,NA,NA,"whisker","0.4","CA",7535,1574226691.90198
"790","2019-10-23","05:11:31",89976,"3.4.4","x86_64","linux-gnu","yaml","2.2.0","CH",7750,1574226691.90198
"791","2019-10-23","05:11:31",89987,NA,NA,NA,"yaml","2.2.0","NL",6391,1574226691.90198
"792","2019-10-23","05:11:32",1219494,"3.6.1","x86_64","mingw32","seriation","1.2-8","KR",69099,1574226692.91147
"793","2019-10-23","05:11:32",1264427,NA,NA,NA,"coin","1.3-1","NL",6391,1574226692.91147
"794","2019-10-23","05:11:32",1302798,"3.5.2","x86_64","mingw32","plyr","1.8.4","AU",69183,1574226692.91147
"795","2019-10-23","05:11:32",1350079,NA,NA,NA,"sandwich","2.5-1","NL",6391,1574226692.91147
"796","2019-10-23","05:11:32",13614737,NA,NA,NA,"stringi","1.4.3","US",69131,1574226692.91147
"797","2019-10-23","05:11:32",1455600,"3.4.4","x86_64","mingw32","freetypeharfbuzz","0.2.5","US",52644,1574226692.91147
"798","2019-10-23","05:11:32",1497355,NA,NA,NA,"PReMiuM","3.1.0","US",128,1574226692.91147
"799","2019-10-23","05:11:32",1553016,"3.6.1","x86_64","mingw32","survey","3.36","IN",1807,1574226692.91147
"800","2019-10-23","05:11:32",159002,NA,NA,NA,"httr","1.4.1","US",1452,1574226692.91147
"801","2019-10-23","05:11:32",17513,NA,NA,NA,"ModelMetrics","1.2.2","NL",6391,1574226692.91147
"802","2019-10-23","05:11:32",1755390,NA,NA,NA,"HH","3.1-37","US",44,1574226692.91147
"803","2019-10-23","05:11:32",182044,"3.4.1","x86_64","mingw32","Formula","1.2-3","US",52644,1574226692.91147
"804","2019-10-23","05:11:32",21694,NA,NA,NA,"xmlparsedata","1.0.3",NA,5,1574226692.91147
"805","2019-10-23","05:11:32",2278842,"3.5.3","x86_64","mingw32","fontquiver","0.2.1","US",52644,1574226692.91147
"806","2019-10-23","05:11:32",243962,"3.6.1","x86_64","mingw32","caTools","1.17.1.2","AU",30583,1574226692.91147
"807","2019-10-23","05:11:32",257211,NA,NA,NA,"rsconnect","0.8.15","US",829,1574226692.91147
"808","2019-10-23","05:11:32",27047,NA,NA,NA,"PredictiveRegression","0.1-4","US",128,1574226692.91147
"809","2019-10-23","05:11:32",28143,NA,NA,NA,"UncDecomp","0.0.4","US",1944,1574226692.91147
"810","2019-10-23","05:11:32",28273,NA,NA,NA,"predmixcor","1.1-1","US",128,1574226692.91147
"811","2019-10-23","05:11:32",2862119,"3.6.1","x86_64","mingw32","naniar","0.4.2","FI",45931,1574226692.91147
"812","2019-10-23","05:11:32",3205198,NA,NA,NA,"ggplot2","3.2.1","NL",6391,1574226692.91147
"813","2019-10-23","05:11:32",32276,NA,NA,NA,"xmlrpc2","1.1",NA,5,1574226692.91147
"814","2019-10-23","05:11:32",326500,"3.6.1","x86_64","mingw32","foreign","0.8-72","US",52644,1574226692.91147
"815","2019-10-23","05:11:32",346510,"3.6.1","x86_64","mingw32","forcats","0.4.0","US",52644,1574226692.91147
"816","2019-10-23","05:11:32",372800,NA,NA,NA,"devtools","2.2.1",NA,5,1574226692.91147
"817","2019-10-23","05:11:32",392992,NA,NA,NA,"plyr","1.8.4","NL",6391,1574226692.91147
"818","2019-10-23","05:11:32",397962,NA,NA,NA,"prefmod","0.8-32","US",128,1574226692.91147
"819","2019-10-23","05:11:32",425806,NA,NA,NA,"XMRF","1.0",NA,5,1574226692.91147
"820","2019-10-23","05:11:32",438392,NA,NA,NA,"ggthemes","4.2.0","CA",18162,1574226692.91147
"821","2019-10-23","05:11:32",4536327,NA,NA,NA,"Rcpp","1.0.2","IN",1742,1574226692.91147
"822","2019-10-23","05:11:32",4536384,"3.5.2","x86_64","mingw32","Rcpp","1.0.2","AU",69183,1574226692.91147
"823","2019-10-23","05:11:32",47963,NA,NA,NA,"aws.s3","0.3.12","US",829,1574226692.91147
"824","2019-10-23","05:11:32",48753,"3.6.1","x86_64","mingw32","mime","0.7","CN",40457,1574226692.91147
"825","2019-10-23","05:11:32",4929709,NA,NA,NA,"shiny","1.4.0","IN",69210,1574226692.91147
"826","2019-10-23","05:11:32",51800,"3.5.1","x86_64","mingw32","dunn.test","1.3.5","AU",69188,1574226692.91147
"827","2019-10-23","05:11:32",544647,NA,NA,NA,"strucchange","1.5-2","NL",6391,1574226692.91147
"828","2019-10-23","05:11:32",60487,NA,NA,NA,"dtplyr","0.0.3","US",9730,1574226692.91147
"829","2019-10-23","05:11:32",61220,NA,NA,NA,"xmrr","1.0.36",NA,5,1574226692.91147
"830","2019-10-23","05:11:32",6223031,"3.5.1","x86_64","mingw32","caret","6.0-84","KR",1932,1574226692.91147
"831","2019-10-23","05:11:32",662010,NA,NA,NA,"later","1.0.0","IN",69210,1574226692.91147
"832","2019-10-23","05:11:32",669444,"3.4.4","x86_64","linux-gnu","vctrs","0.2.0","US",69185,1574226692.91147
"833","2019-10-23","05:11:32",74857,NA,NA,NA,"predictmeans","0.99","US",128,1574226692.91147
"834","2019-10-23","05:11:32",7746,"3.6.1","x86_64","mingw32","ellipsis","0.3.0","US",69185,1574226692.91147
"835","2019-10-23","05:11:32",829055,"3.5.2","x86_64","mingw32","vctrs","0.2.0","AU",69183,1574226692.91147
"836","2019-10-23","05:11:32",854045,NA,NA,NA,"zoo","1.8-6","NL",6391,1574226692.91147
"837","2019-10-23","05:11:33",1038841,"3.6.1","x86_64","mingw32","DT","0.9","KR",69099,1574226693.91761
"838","2019-10-23","05:11:33",1061967,NA,NA,NA,"urca","1.3-0","IN",1860,1574226693.91761
"839","2019-10-23","05:11:33",11553,NA,NA,NA,"memoise","1.1.0","US",1452,1574226693.91761
"840","2019-10-23","05:11:33",116911,NA,NA,NA,"numDeriv","2016.8-1.1","KR",1932,1574226693.91761
"841","2019-10-23","05:11:33",12094,NA,NA,NA,"fastICA","1.2-2","NL",6391,1574226693.91761
"842","2019-10-23","05:11:33",122281,NA,NA,NA,"gam","1.16.1","NL",6391,1574226693.91761
"843","2019-10-23","05:11:33",1470994,NA,NA,NA,"earth","5.1.1","NL",6391,1574226693.91761
"844","2019-10-23","05:11:33",201045,NA,NA,NA,"magrittr","1.5","US",829,1574226693.91761
"845","2019-10-23","05:11:33",212293,"3.4.4","x86_64","linux-gnu","InformationValue","1.2.3","IN",2179,1574226693.91761
"846","2019-10-23","05:11:33",217508,"3.4.4","x86_64","linux-gnu","stringr","1.4.0","AU",69183,1574226693.91761
"847","2019-10-23","05:11:33",2192493,"3.6.1","x86_64","mingw32","latticeExtra","0.6-28","IN",7419,1574226693.91761
"848","2019-10-23","05:11:33",2208744,"3.6.1","x86_64","mingw32","ggridges","0.5.1","US",69095,1574226693.91761
"849","2019-10-23","05:11:33",229471,"3.5.2","x86_64","mingw32","pillar","1.4.2","US",69185,1574226693.91761
"850","2019-10-23","05:11:33",246196,NA,NA,NA,"munsell","0.5.0","IN",69210,1574226693.91761
"851","2019-10-23","05:11:33",25252,NA,NA,NA,"xopen","1.0.0",NA,5,1574226693.91761
"852","2019-10-23","05:11:33",27439,NA,NA,NA,"UncDecomp","0.0.4","US",1944,1574226693.91761
"853","2019-10-23","05:11:33",293901,NA,NA,NA,"SQUAREM","2017.10-1","KR",1932,1574226693.91761
"854","2019-10-23","05:11:33",29850,NA,NA,NA,"pkgbuild","1.0.6","US",1452,1574226693.91761
"855","2019-10-23","05:11:33",335578,"3.5.1","x86_64","mingw32","epitools","0.5-10","AU",51690,1574226693.91761
"856","2019-10-23","05:11:33",3566259,"3.5.1","x86_64","linux-gnu","glmmTMB","0.2.3","TW",66513,1574226693.91761
"857","2019-10-23","05:11:33",36944,NA,NA,NA,"reshape2","1.4.3","NL",6391,1574226693.91761
"858","2019-10-23","05:11:33",3704197,"3.4.3","x86_64","mingw32","Rcpp","1.0.2","US",69185,1574226693.91761
"859","2019-10-23","05:11:33",377874,NA,NA,NA,"xoi","0.68-3",NA,5,1574226693.91761
"860","2019-10-23","05:11:33",426335,NA,NA,NA,"purrr","0.3.3","KR",66548,1574226693.91761
"861","2019-10-23","05:11:33",430142,NA,NA,NA,"XNomial","1.0.4",NA,5,1574226693.91761
"862","2019-10-23","05:11:33",435130,NA,NA,NA,"gtable","0.3.0","IN",69210,1574226693.91761
"863","2019-10-23","05:11:33",475789,NA,NA,NA,"BradleyTerry2","1.1-0","NL",6391,1574226693.91761
"864","2019-10-23","05:11:33",519732,"3.4.4","x86_64","linux-gnu","maxlike","0.1-7","TW",66513,1574226693.91761
"865","2019-10-23","05:11:33",522691,"3.5.1","x86_64","mingw32","TTR","0.23-5",NA,5,1574226693.91761
"866","2019-10-23","05:11:33",52565,NA,NA,NA,"clipr","0.7.0","KR",66548,1574226693.91761
"867","2019-10-23","05:11:33",583544,NA,NA,NA,"e1071","1.7-2","NL",6391,1574226693.91761
"868","2019-10-23","05:11:33",5900,NA,NA,NA,"aws.ec2metadata","0.2.0","US",829,1574226693.91761
"869","2019-10-23","05:11:33",59458,NA,NA,NA,"xplain","0.2.1",NA,5,1574226693.91761
"870","2019-10-23","05:11:33",627954,NA,NA,NA,"reshape2","1.4.3","IN",69210,1574226693.91761
"871","2019-10-23","05:11:33",63462,NA,NA,NA,"labeling","0.3","IN",69210,1574226693.91761
"872","2019-10-23","05:11:33",63472,"3.5.1","x86_64","mingw32","labeling","0.3","AU",69183,1574226693.91761
"873","2019-10-23","05:11:33",654676,"3.6.1","x86_64","mingw32","gplots","3.0.1.1","AU",62806,1574226693.91761
"874","2019-10-23","05:11:33",830950,NA,NA,NA,"DT","0.9","US",2000,1574226693.91761
"875","2019-10-23","05:11:33",850514,NA,NA,NA,"vctrs","0.2.0","US",69131,1574226693.91761
"876","2019-10-23","05:11:33",861140,"3.5.1","i386","mingw32","rlang","0.4.0","US",69185,1574226693.91761
"877","2019-10-23","05:11:33",862831,NA,NA,NA,"HHG","2.3.2","US",44,1574226693.91761
"878","2019-10-23","05:11:33",9163545,"3.6.1","x86_64","mingw32","igraph","1.2.4.1","KR",69099,1574226693.91761
"879","2019-10-23","05:11:33",989724,NA,NA,NA,"recipes","0.1.7","NL",6391,1574226693.91761
"880","2019-10-23","05:11:34",1108988,"3.5.1","x86_64","linux-gnu","gridExtra","2.3","US",69095,1574226694.92562
"881","2019-10-23","05:11:34",1136479,"3.4.0","x86_64","mingw32","plotrix","3.7-6","AU",30583,1574226694.92562
"882","2019-10-23","05:11:34",1174909,"3.5.1","x86_64","mingw32","dplyr","0.8.3","US",69185,1574226694.92562
"883","2019-10-23","05:11:34",1198449,NA,NA,NA,"kernlab","0.9-27","NL",6391,1574226694.92562
"884","2019-10-23","05:11:34",129896,"3.4.3","x86_64","mingw32","fracdiff","1.4-2",NA,5,1574226694.92562
"885","2019-10-23","05:11:34",176865,NA,NA,NA,"ipred","0.9-9","NL",6391,1574226694.92562
"886","2019-10-23","05:11:34",201045,NA,NA,NA,"magrittr","1.5","US",29,1574226694.92562
"887","2019-10-23","05:11:34",205486,NA,NA,NA,"mda","0.4-10","NL",6391,1574226694.92562
"888","2019-10-23","05:11:34",2191257,NA,NA,NA,"lava","1.6.6","KR",1932,1574226694.92562
"889","2019-10-23","05:11:34",246206,"3.5.1","x86_64","mingw32","munsell","0.5.0","AU",69183,1574226694.92562
"890","2019-10-23","05:11:34",247259,NA,NA,NA,"gower","0.2.1","KR",1932,1574226694.92562
"891","2019-10-23","05:11:34",257211,NA,NA,NA,"rsconnect","0.8.15","US",29,1574226694.92562
"892","2019-10-23","05:11:34",2841718,"3.6.1","x86_64","mingw32","plotly","4.9.0","KR",69099,1574226694.92562
"893","2019-10-23","05:11:34",295758,NA,NA,NA,"klaR","0.6-14","NL",6391,1574226694.92562
"894","2019-10-23","05:11:34",3064,"3.4.4","x86_64","linux-gnu","xergm","1.8.3","IN",1807,1574226694.92562
"895","2019-10-23","05:11:34",311510,"3.4.4","x86_64","linux-gnu","tibble","2.1.3","US",69185,1574226694.92562
"896","2019-10-23","05:11:34",3390605,"3.5.3","x86_64","mingw32","gamlss.dist","5.1-5","US",52644,1574226694.92562
"897","2019-10-23","05:11:34",339859,NA,NA,NA,"hhh4contacts","0.13.0","US",44,1574226694.92562
"898","2019-10-23","05:11:34",344295,NA,NA,NA,"iterators","1.0.12","KR",1932,1574226694.92562
"899","2019-10-23","05:11:34",400256,NA,NA,NA,"ipred","0.9-9","KR",1932,1574226694.92562
"900","2019-10-23","05:11:34",4123556,NA,NA,NA,"curl","4.2","IN",69210,1574226694.92562
"901","2019-10-23","05:11:34",420813,NA,NA,NA,"prodlim","2018.04.18","KR",1932,1574226694.92562
"902","2019-10-23","05:11:34",45908,NA,NA,NA,"rcmdcheck","1.3.3","US",1452,1574226694.92562
"903","2019-10-23","05:11:34",47962,NA,NA,NA,"aws.s3","0.3.12","US",29,1574226694.92562
"904","2019-10-23","05:11:34",48756,NA,NA,NA,"mime","0.7","IN",69210,1574226694.92562
"905","2019-10-23","05:11:34",528223,NA,NA,NA,"Xplortext","1.2.1",NA,5,1574226694.92562
"906","2019-10-23","05:11:34",56104,"3.6.0","x86_64","mingw32","RColorBrewer","1.1-2","AU",69183,1574226694.92562
"907","2019-10-23","05:11:34",56133,NA,NA,NA,"pkgload","1.0.2","US",1452,1574226694.92562
"908","2019-10-23","05:11:34",5900,NA,NA,NA,"aws.ec2metadata","0.2.0","US",29,1574226694.92562
"909","2019-10-23","05:11:34",59382,"3.5.1","x86_64","mingw32","R6","2.4.0","AU",69183,1574226694.92562
"910","2019-10-23","05:11:34",627559,NA,NA,NA,"tidyselect","0.2.5","IN",1742,1574226694.92562
"911","2019-10-23","05:11:34",659234,NA,NA,NA,"crayon","1.3.4","US",14227,1574226694.92562
"912","2019-10-23","05:11:34",66290,NA,NA,NA,"generics","0.0.2","KR",1932,1574226694.92562
"913","2019-10-23","05:11:34",668441,NA,NA,NA,"curl","4.2","IN",1819,1574226694.92562
"914","2019-10-23","05:11:34",720265,NA,NA,NA,"xplorerr","0.1.1",NA,5,1574226694.92562
"915","2019-10-23","05:11:34",85277,NA,NA,NA,"lifecycle","0.1.0","KR",1932,1574226694.92562
"916","2019-10-23","05:11:34",884023,NA,NA,NA,"knitr","1.25","NL",6391,1574226694.92562
"917","2019-10-23","05:11:34",921308,NA,NA,NA,"mlbench","2.1-1","NL",6391,1574226694.92562
"918","2019-10-23","05:11:34",9421,NA,NA,NA,"MLmetrics","1.1.1","NL",6391,1574226694.92562
"919","2019-10-23","05:11:34",983439,"3.5.1","x86_64","linux-gnu","fs","1.3.1","US",52644,1574226694.92562
